split,class,filename,binary_label
test,genuine,00363.jpg,genuine
test,tampered_text,00363.jpg,tampered
test,tampered_photo,00363.jpg,tampered
test,tampered_stamp,00363.jpg,tampered
test,genuine,00364.jpg,genuine
test,tampered_text,00364.jpg,tampered
test,tampered_photo,00364.jpg,tampered
test,tampered_stamp,00364.jpg,tampered
test,genuine,00365.jpg,genuine
test,tampered_text,00365.jpg,tampered
test,tampered_photo,00365.jpg,tampered
test,tampered_stamp,00365.jpg,tampered
test,genuine,00366.jpg,genuine
test,tampered_text,00366.jpg,tampered
test,tampered_photo,00366.jpg,tampered
test,tampered_stamp,00366.jpg,tampered
test,genuine,00367.jpg,genuine
test,tampered_text,00367.jpg,tampered
test,tampered_photo,00367.jpg,tampered
test,tampered_stamp,00367.jpg,tampered
test,genuine,00368.jpg,genuine
test,tampered_text,00368.jpg,tampered
test,tampered_photo,00368.jpg,tampered
test,tampered_stamp,00368.jpg,tampered
test,genuine,00369.jpg,genuine
test,tampered_text,00369.jpg,tampered
test,tampered_photo,00369.jpg,tampered
test,tampered_stamp,00369.jpg,tampered
test,genuine,00370.jpg,genuine
test,tampered_text,00370.jpg,tampered
test,tampered_photo,00370.jpg,tampered
test,tampered_stamp,00370.jpg,tampered
test,genuine,00371.jpg,genuine
test,tampered_text,00371.jpg,tampered
test,tampered_photo,00371.jpg,tampered
test,tampered_stamp,00371.jpg,tampered
test,genuine,00372.jpg,genuine
test,tampered_text,00372.jpg,tampered
test,tampered_photo,00372.jpg,tampered
test,tampered_stamp,00372.jpg,tampered
test,genuine,00373.jpg,genuine
test,tampered_text,00373.jpg,tampered
test,tampered_photo,00373.jpg,tampered
test,tampered_stamp,00373.jpg,tampered
test,genuine,00374.jpg,genuine
test,tampered_text,00374.jpg,tampered
test,tampered_photo,00374.jpg,tampered
test,tampered_stamp,00374.jpg,tampered
test,genuine,00375.jpg,genuine
test,tampered_text,00375.jpg,tampered
test,tampered_photo,00375.jpg,tampered
test,tampered_stamp,00375.jpg,tampered
test,genuine,00376.jpg,genuine
test,tampered_text,00376.jpg,tampered
test,tampered_photo,00376.jpg,tampered
test,tampered_stamp,00376.jpg,tampered
test,genuine,00377.jpg,genuine
test,tampered_text,00377.jpg,tampered
test,tampered_photo,00377.jpg,tampered
test,tampered_stamp,00377.jpg,tampered
test,genuine,00378.jpg,genuine
test,tampered_text,00378.jpg,tampered
test,tampered_photo,00378.jpg,tampered
test,tampered_stamp,00378.jpg,tampered
test,genuine,00379.jpg,genuine
test,tampered_text,00379.jpg,tampered
test,tampered_photo,00379.jpg,tampered
test,tampered_stamp,00379.jpg,tampered
test,genuine,00380.jpg,genuine
test,tampered_text,00380.jpg,tampered
test,tampered_photo,00380.jpg,tampered
test,tampered_stamp,00380.jpg,tampered
test,genuine,00381.jpg,genuine
test,tampered_text,00381.jpg,tampered
test,tampered_photo,00381.jpg,tampered
test,tampered_stamp,00381.jpg,tampered
test,genuine,00382.jpg,genuine
test,tampered_text,00382.jpg,tampered
test,tampered_photo,00382.jpg,tampered
test,tampered_stamp,00382.jpg,tampered
test,genuine,00383.jpg,genuine
test,tampered_text,00383.jpg,tampered
test,tampered_photo,00383.jpg,tampered
test,tampered_stamp,00383.jpg,tampered
test,genuine,00384.jpg,genuine
test,tampered_text,00384.jpg,tampered
test,tampered_photo,00384.jpg,tampered
test,tampered_stamp,00384.jpg,tampered
test,genuine,00385.jpg,genuine
test,tampered_text,00385.jpg,tampered
test,tampered_photo,00385.jpg,tampered
test,tampered_stamp,00385.jpg,tampered
test,genuine,00386.jpg,genuine
test,tampered_text,00386.jpg,tampered
test,tampered_photo,00386.jpg,tampered
test,tampered_stamp,00386.jpg,tampered
test,genuine,00387.jpg,genuine
test,tampered_text,00387.jpg,tampered
test,tampered_photo,00387.jpg,tampered
test,tampered_stamp,00387.jpg,tampered
test,genuine,00388.jpg,genuine
test,tampered_text,00388.jpg,tampered
test,tampered_photo,00388.jpg,tampered
test,tampered_stamp,00388.jpg,tampered
test,genuine,00389.jpg,genuine
test,tampered_text,00389.jpg,tampered
test,tampered_photo,00389.jpg,tampered
test,tampered_stamp,00389.jpg,tampered
test,genuine,00390.jpg,genuine
test,tampered_text,00390.jpg,tampered
test,tampered_photo,00390.jpg,tampered
test,tampered_stamp,00390.jpg,tampered
test,genuine,00391.jpg,genuine
test,tampered_text,00391.jpg,tampered
test,tampered_photo,00391.jpg,tampered
test,tampered_stamp,00391.jpg,tampered
test,genuine,00392.jpg,genuine
test,tampered_text,00392.jpg,tampered
test,tampered_photo,00392.jpg,tampered
test,tampered_stamp,00392.jpg,tampered
test,genuine,00393.jpg,genuine
test,tampered_text,00393.jpg,tampered
test,tampered_photo,00393.jpg,tampered
test,tampered_stamp,00393.jpg,tampered
test,genuine,00394.jpg,genuine
test,tampered_text,00394.jpg,tampered
test,tampered_photo,00394.jpg,tampered
test,tampered_stamp,00394.jpg,tampered
test,genuine,00395.jpg,genuine
test,tampered_text,00395.jpg,tampered
test,tampered_photo,00395.jpg,tampered
test,tampered_stamp,00395.jpg,tampered
test,genuine,00396.jpg,genuine
test,tampered_text,00396.jpg,tampered
test,tampered_photo,00396.jpg,tampered
test,tampered_stamp,00396.jpg,tampered
test,genuine,00397.jpg,genuine
test,tampered_text,00397.jpg,tampered
test,tampered_photo,00397.jpg,tampered
test,tampered_stamp,00397.jpg,tampered
test,genuine,00398.jpg,genuine
test,tampered_text,00398.jpg,tampered
test,tampered_photo,00398.jpg,tampered
test,tampered_stamp,00398.jpg,tampered
test,genuine,00399.jpg,genuine
test,tampered_text,00399.jpg,tampered
test,tampered_photo,00399.jpg,tampered
test,tampered_stamp,00399.jpg,tampered
